student_id,name,grade,n_requested,n_assigned,n_missing,section_ids,course_ids,missing_courses
28062,Student_28062,11,8,8,0,A1105.5|ADVHS01.19|C0904.3|E1101.5|G1203.2|H1201B.1|L1301.2|OI1305.1|OJ1204.1,A1105|ADVHS01|C0904|E1101|G1203|H1201B|L1301|OI1305|OJ1204,
27076,Student_27076,12,8,8,0,A1204.2|ADVHS01.24|C0905.1|E1201.6|G1201.3|J1203.1|L1304.1|OH1501.1|OI1305.3,A1204|ADVHS01|C0905|E1201|G1201|J1203|L1304|OH1501|OI1305,
28077,Student_28077,10,8,6,2,A1006.6|ADVHS01.12|B1001.2|E1001.4|G1004.5|H1001.1|I1003.3,A1006|ADVHS01|B1001|E1001|G1004|H1001|I1003,B1006|OJ1204
27095,Student_27095,12,8,8,0,A1204.1|ADVHS01.7|E1201.3|G1201.6|I1208.1|J1203.4|L1303.1|OH1306.2|OI1303.1,A1204|ADVHS01|E1201|G1201|I1208|J1203|L1303|OH1306|OI1303,
28040,Student_28040,11,8,6,2,ADVHS01.11|E1101.3|G1203.4|I1204.1|L1304.2|OA1319.1|OC1307.1,ADVHS01|E1101|G1203|I1204|L1304|OA1319|OC1307,OH1305|OJ1203
29072,Student_29072,10,8,8,0,A1006.1|ADVHS01.29|B1001.2|E1001.6|G1004.4|H1001.1|OI1003.1|OZ1207.2|OZ1323.1,A1006|ADVHS01|B1001|E1001|G1004|H1001|OI1003|OZ1207|OZ1323,
27107,Student_27107,12,8,8,0,A1204.1|ADVHS01.12|E1201.2|G1201.4|J1203.4|L1303.1|OC1310.2|OH1501.2|OI1305.3,A1204|ADVHS01|E1201|G1201|J1203|L1303|OC1310|OH1501|OI1305,
30011,Student_30011,9,8,7,1,A0901.4|ADVHS01.34|B0901.1|C0904.1|E0901.2|G0901.6|H0904.1|I1003.5,A0901|ADVHS01|B0901|C0904|E0901|G0901|H0904|I1003,J0901
29099,Student_29099,10,7,7,0,A1006.6|ADVHS01.26|B1001.4|E1001.5|G1004.5|H1001.2|I1003.4|OZ1323.5,A1006|ADVHS01|B1001|E1001|G1004|H1001|I1003|OZ1323,
30170,Student_30170,9,8,8,0,A0901.6|ADVHS01.35|B0901.1|E0901.3|G0901.4|H0904.4|I1003.5|J0901.2|OC1306.1,A0901|ADVHS01|B0901|E0901|G0901|H0904|I1003|J0901|OC1306,
30004,Student_30004,9,8,8,0,A0901.2|ADVHS01.17|B0901.6|E0901.3|G0901.6|H0904.2|I0903.1|J0901.1|OC1305.3,A0901|ADVHS01|B0901|E0901|G0901|H0904|I0903|J0901|OC1305,
29143,Student_29143,10,8,8,0,A1006.3|ADVHS01.31|B1001.4|C0904.2|E1001.5|G1004.3|H1001.2|I1003.1|OZ1323.1,A1006|ADVHS01|B1001|C0904|E1001|G1004|H1001|I1003|OZ1323,
30015,Student_30015,9,8,8,0,A0901.3|ADVHS01.19|B0901.3|C0904.3|E0901.2|G0901.5|H0904.3|I1003.2|J0901.3,A0901|ADVHS01|B0901|C0904|E0901|G0901|H0904|I1003|J0901,
27146,Student_27146,12,8,6,2,ADVHS01.18|E1201.5|G1201.2|I1204.2|J1203.3|L1304.3|OB1520.1,ADVHS01|E1201|G1201|I1204|J1203|L1304|OB1520,H1201B|OA1318
27096,Student_27096,12,8,6,2,ADVHS01.21|E1201.3|G1201.2|L1301.1|OA1304.1|OC1310.3|OI1305.3,ADVHS01|E1201|G1201|L1301|OA1304|OC1310|OI1305,H1201B|OB1532
27105,Student_27105,12,7,7,0,ADVHS01.25|E1201.5|G1201.6|J1203.3|L1304.2|OA1304.1|OH1501.1|OI1305.3,ADVHS01|E1201|G1201|J1203|L1304|OA1304|OH1501|OI1305,
27077,Student_27077,12,7,6,1,A1204.1|ADVHS01.34|E1201.5|G1201.2|L1304.3|OH1306.1|OI1305.3,A1204|ADVHS01|E1201|G1201|L1304|OH1306|OI1305,OB1532
28076,Student_28076,11,8,7,1,ADVHS01.35|E1101.5|G1202.1|H1201B.1|L1302.1|OC1305.3|OC1314.1|OI1305.5,ADVHS01|E1101|G1202|H1201B|L1302|OC1305|OC1314|OI1305,OA1319
30163,Student_30163,9,8,7,1,A0901.2|ADVHS01.11|B0901.2|E0901.3|G0901.7|H0904.4|I1003.2|J0901.2,A0901|ADVHS01|B0901|E0901|G0901|H0904|I1003|J0901,C0904
30052,Student_30052,9,8,7,1,A0901.3|ADVHS01.32|B0901.3|C0904.4|E0901.1|G0901.1|H0904.3|J0903.1,A0901|ADVHS01|B0901|C0904|E0901|G0901|H0904|J0903,I0903
28165,Student_28165,11,8,7,1,A1105.4|ADVHS01.32|E1101.1|G1203.1|I1215.1|L1301.3|OC1314.1|OI1003.3,A1105|ADVHS01|E1101|G1203|I1215|L1301|OC1314|OI1003,OH1401
27110,Student_27110,12,8,8,0,A1204.3|ADVHS01.19|E1201.5|G1201.4|J1203.4|L1302.1|OH1501.1|OI1303.1|OI1305.3,A1204|ADVHS01|E1201|G1201|J1203|L1302|OH1501|OI1303|OI1305,
30126,Student_30126,9,8,8,0,A0901.2|ADVHS01.22|B0901.7|E0901.4|G0901.7|H0904.2|I1003.3|J0903.2|OC1305.2,A0901|ADVHS01|B0901|E0901|G0901|H0904|I1003|J0903|OC1305,
27030,Student_27030,12,7,6,1,ADVHS01.35|E1201.1|G1201.1|J1203.5|L1304.2|OA1322.2|OH1306.2,ADVHS01|E1201|G1201|J1203|L1304|OA1322|OH1306,OI1305
27119,Student_27119,12,8,7,1,A1204.2|ADVHS01.12|C0907.1|E1201.6|G1202.1|I1208.1|J1203.4|OH1306.1,A1204|ADVHS01|C0907|E1201|G1202|I1208|J1203|OH1306,L1303
30084,Student_30084,9,8,7,1,A0901.1|ADVHS01.9|B0901.7|E0901.6|G0901.7|H0904.5|J0903.3|OC1305.4,A0901|ADVHS01|B0901|E0901|G0901|H0904|J0903|OC1305,I1003
27118,Student_27118,12,8,7,1,A1204.3|ADVHS01.17|E1201.3|G1201.2|J1203.5|L1301.1|OC1305.1|OI1305.2,A1204|ADVHS01|E1201|G1201|J1203|L1301|OC1305|OI1305,H1201B
