SchoolID,StudentID,SectionID,CourseID,TermID
Columbus Middle School,M2026062,SPAN6.9,SPAN6,2026-2027
Columbus Middle School,M2026062,SS6.7,SS6,2026-2027
Columbus Middle School,M2026063,ADV_MS.25,ADV_MS,2026-2027
Columbus Middle School,M2026063,ENG6.4,ENG6,2026-2027
Columbus Middle School,M2026063,MATH6.9,MATH6,2026-2027
Columbus Middle School,M2026063,PE6.8,PE6,2026-2027
Columbus Middle School,M2026063,SCI6.4,SCI6,2026-2027
Columbus Middle School,M2026063,SPAN6.2,SPAN6,2026-2027
Columbus Middle School,M2026063,SS6.9,SS6,2026-2027
Columbus Middle School,M2026064,ADV_MS.26,ADV_MS,2026-2027
Columbus Middle School,M2026064,ENG6.2,ENG6,2026-2027
Columbus Middle School,M2026064,MATH6.10,MATH6,2026-2027
Columbus Middle School,M2026064,PE6.6,PE6,2026-2027
Columbus Middle School,M2026064,SCI6.7,SCI6,2026-2027
Columbus Middle School,M2026064,SPAN6.6,SPAN6,2026-2027
Columbus Middle School,M2026064,SS6.5,SS6,2026-2027
Columbus Middle School,M2026065,ADV_MS.24,ADV_MS,2026-2027
Columbus Middle School,M2026065,ENG6.2,ENG6,2026-2027
Columbus Middle School,M2026065,MATH6.9,MATH6,2026-2027
Columbus Middle School,M2026065,PE6.9,PE6,2026-2027
Columbus Middle School,M2026065,SCI6.10,SCI6,2026-2027
Columbus Middle School,M2026065,SPAN6.5,SPAN6,2026-2027
Columbus Middle School,M2026065,SS6.6,SS6,2026-2027
Columbus Middle School,M2026066,ADV_MS.25,ADV_MS,2026-2027
Columbus Middle School,M2026066,ENG6.7,ENG6,2026-2027
Columbus Middle School,M2026066,MATH6.9,MATH6,2026-2027
Columbus Middle School,M2026066,PE6.6,PE6,2026-2027
Columbus Middle School,M2026066,SCI6.10,SCI6,2026-2027
Columbus Middle School,M2026066,SPAN6.7,SPAN6,2026-2027
Columbus Middle School,M2026066,SS6.9,SS6,2026-2027
Columbus Middle School,M2026067,ADV_MS.25,ADV_MS,2026-2027
Columbus Middle School,M2026067,ENG6.9,ENG6,2026-2027
Columbus Middle School,M2026067,MATH6.8,MATH6,2026-2027
Columbus Middle School,M2026067,PE6.10,PE6,2026-2027
Columbus Middle School,M2026067,SCI6.2,SCI6,2026-2027
Columbus Middle School,M2026067,SPAN6.7,SPAN6,2026-2027
Columbus Middle School,M2026067,SS6.3,SS6,2026-2027
Columbus Middle School,M2026068,ADV_MS.25,ADV_MS,2026-2027
Columbus Middle School,M2026068,ENG6.6,ENG6,2026-2027
Columbus Middle School,M2026068,MATH6.3,MATH6,2026-2027
Columbus Middle School,M2026068,PE6.6,PE6,2026-2027
Columbus Middle School,M2026068,SCI6.9,SCI6,2026-2027
Columbus Middle School,M2026068,SPAN6.6,SPAN6,2026-2027
Columbus Middle School,M2026068,SS6.2,SS6,2026-2027
Columbus Middle School,M2026069,ADV_MS.27,ADV_MS,2026-2027
Columbus Middle School,M2026069,ENG6.5,ENG6,2026-2027
Columbus Middle School,M2026069,MATH6.5,MATH6,2026-2027
Columbus Middle School,M2026069,PE6.2,PE6,2026-2027
Columbus Middle School,M2026069,SCI6.5,SCI6,2026-2027
Columbus Middle School,M2026069,SPAN6.9,SPAN6,2026-2027
Columbus Middle School,M2026069,SS6.4,SS6,2026-2027
Columbus Middle School,M2026070,ADV_MS.23,ADV_MS,2026-2027
Columbus Middle School,M2026070,ENG6.4,ENG6,2026-2027
Columbus Middle School,M2026070,MATH6.5,MATH6,2026-2027
Columbus Middle School,M2026070,PE6.6,PE6,2026-2027
Columbus Middle School,M2026070,SCI6.3,SCI6,2026-2027
Columbus Middle School,M2026070,SPAN6.6,SPAN6,2026-2027
Columbus Middle School,M2026070,SS6.1,SS6,2026-2027
Columbus Middle School,M2026071,ADV_MS.25,ADV_MS,2026-2027
Columbus Middle School,M2026071,ENG6.7,ENG6,2026-2027
Columbus Middle School,M2026071,MATH6.5,MATH6,2026-2027
Columbus Middle School,M2026071,PE6.6,PE6,2026-2027
Columbus Middle School,M2026071,SCI6.8,SCI6,2026-2027
Columbus Middle School,M2026071,SPAN6.7,SPAN6,2026-2027
Columbus Middle School,M2026071,SS6.2,SS6,2026-2027
Columbus Middle School,M2026072,ADV_MS.23,ADV_MS,2026-2027
Columbus Middle School,M2026072,ENG6.3,ENG6,2026-2027
Columbus Middle School,M2026072,MATH6.7,MATH6,2026-2027
Columbus Middle School,M2026072,PE6.2,PE6,2026-2027
Columbus Middle School,M2026072,SCI6.3,SCI6,2026-2027
Columbus Middle School,M2026072,SPAN6.10,SPAN6,2026-2027
Columbus Middle School,M2026072,SS6.4,SS6,2026-2027
Columbus Middle School,M2026073,ADV_MS.24,ADV_MS,2026-2027
Columbus Middle School,M2026073,ENG6.5,ENG6,2026-2027
Columbus Middle School,M2026073,MATH6.6,MATH6,2026-2027
Columbus Middle School,M2026073,PE6.10,PE6,2026-2027
Columbus Middle School,M2026073,SCI6.2,SCI6,2026-2027
Columbus Middle School,M2026073,SPAN6.9,SPAN6,2026-2027
Columbus Middle School,M2026073,SS6.10,SS6,2026-2027
Columbus Middle School,M2026074,ADV_MS.26,ADV_MS,2026-2027
Columbus Middle School,M2026074,ENG6.9,ENG6,2026-2027
Columbus Middle School,M2026074,MATH6.9,MATH6,2026-2027
Columbus Middle School,M2026074,PE6.3,PE6,2026-2027
Columbus Middle School,M2026074,SCI6.4,SCI6,2026-2027
Columbus Middle School,M2026074,SPAN6.4,SPAN6,2026-2027
Columbus Middle School,M2026074,SS6.10,SS6,2026-2027
Columbus Middle School,M2026075,ADV_MS.25,ADV_MS,2026-2027
Columbus Middle School,M2026075,ENG6.4,ENG6,2026-2027
Columbus Middle School,M2026075,MATH6.8,MATH6,2026-2027
Columbus Middle School,M2026075,PE6.4,PE6,2026-2027
Columbus Middle School,M2026075,SCI6.6,SCI6,2026-2027
Columbus Middle School,M2026075,SPAN6.4,SPAN6,2026-2027
Columbus Middle School,M2026075,SS6.5,SS6,2026-2027
Columbus Middle School,M2026076,ADV_MS.25,ADV_MS,2026-2027
Columbus Middle School,M2026076,ENG6.4,ENG6,2026-2027
Columbus Middle School,M2026076,MATH6.8,MATH6,2026-2027
Columbus Middle School,M2026076,PE6.5,PE6,2026-2027
Columbus Middle School,M2026076,SCI6.8,SCI6,2026-2027
Columbus Middle School,M2026076,SPAN6.7,SPAN6,2026-2027
Columbus Middle School,M2026076,SS6.3,SS6,2026-2027
Columbus Middle School,M2026077,ADV_MS.28,ADV_MS,2026-2027
Columbus Middle School,M2026077,ENG6.8,ENG6,2026-2027
Columbus Middle School,M2026077,MATH6.1,MATH6,2026-2027
Columbus Middle School,M2026077,PE6.2,PE6,2026-2027
Columbus Middle School,M2026077,SCI6.2,SCI6,2026-2027
Columbus Middle School,M2026077,SPAN6.9,SPAN6,2026-2027
Columbus Middle School,M2026077,SS6.6,SS6,2026-2027
Columbus Middle School,M2026078,ADV_MS.23,ADV_MS,2026-2027
Columbus Middle School,M2026078,ENG6.7,ENG6,2026-2027
Columbus Middle School,M2026078,MATH6.5,MATH6,2026-2027
Columbus Middle School,M2026078,PE6.6,PE6,2026-2027
Columbus Middle School,M2026078,SCI6.3,SCI6,2026-2027
Columbus Middle School,M2026078,SPAN6.2,SPAN6,2026-2027
Columbus Middle School,M2026078,SS6.3,SS6,2026-2027
Columbus Middle School,M2026079,ADV_MS.23,ADV_MS,2026-2027
Columbus Middle School,M2026079,ENG6.9,ENG6,2026-2027
Columbus Middle School,M2026079,MATH6.8,MATH6,2026-2027
Columbus Middle School,M2026079,PE6.2,PE6,2026-2027
Columbus Middle School,M2026079,SCI6.2,SCI6,2026-2027
Columbus Middle School,M2026079,SPAN6.7,SPAN6,2026-2027
Columbus Middle School,M2026079,SS6.6,SS6,2026-2027
Columbus Middle School,M2026080,ADV_MS.27,ADV_MS,2026-2027
Columbus Middle School,M2026080,ENG6.7,ENG6,2026-2027
Columbus Middle School,M2026080,MATH6.9,MATH6,2026-2027
Columbus Middle School,M2026080,PE6.10,PE6,2026-2027
Columbus Middle School,M2026080,SCI6.5,SCI6,2026-2027
Columbus Middle School,M2026080,SPAN6.3,SPAN6,2026-2027
Columbus Middle School,M2026080,SS6.6,SS6,2026-2027
Columbus Middle School,M2026081,ADV_MS.26,ADV_MS,2026-2027
Columbus Middle School,M2026081,ENG6.10,ENG6,2026-2027
Columbus Middle School,M2026081,MATH6.5,MATH6,2026-2027
Columbus Middle School,M2026081,PE6.8,PE6,2026-2027
Columbus Middle School,M2026081,SCI6.6,SCI6,2026-2027
Columbus Middle School,M2026081,SPAN6.2,SPAN6,2026-2027
Columbus Middle School,M2026081,SS6.5,SS6,2026-2027
Columbus Middle School,M2026082,ADV_MS.19,ADV_MS,2026-2027
Columbus Middle School,M2026082,ENG6.1,ENG6,2026-2027
Columbus Middle School,M2026082,MATH6.5,MATH6,2026-2027
Columbus Middle School,M2026082,PE6.4,PE6,2026-2027
Columbus Middle School,M2026082,SCI6.8,SCI6,2026-2027
Columbus Middle School,M2026082,SPAN6.3,SPAN6,2026-2027
Columbus Middle School,M2026082,SS6.8,SS6,2026-2027
Columbus Middle School,M2026083,ADV_MS.23,ADV_MS,2026-2027
Columbus Middle School,M2026083,ENG6.5,ENG6,2026-2027
Columbus Middle School,M2026083,MATH6.7,MATH6,2026-2027
Columbus Middle School,M2026083,PE6.10,PE6,2026-2027
Columbus Middle School,M2026083,SCI6.10,SCI6,2026-2027
Columbus Middle School,M2026083,SPAN6.8,SPAN6,2026-2027
Columbus Middle School,M2026083,SS6.3,SS6,2026-2027
Columbus Middle School,M2026084,ADV_MS.28,ADV_MS,2026-2027
Columbus Middle School,M2026084,ENG6.6,ENG6,2026-2027
Columbus Middle School,M2026084,MATH6.9,MATH6,2026-2027
Columbus Middle School,M2026084,PE6.10,PE6,2026-2027
Columbus Middle School,M2026084,SCI6.9,SCI6,2026-2027
Columbus Middle School,M2026084,SPAN6.10,SPAN6,2026-2027
Columbus Middle School,M2026084,SS6.10,SS6,2026-2027
Columbus Middle School,M2026085,ADV_MS.26,ADV_MS,2026-2027
Columbus Middle School,M2026085,ENG6.3,ENG6,2026-2027
Columbus Middle School,M2026085,MATH6.6,MATH6,2026-2027
Columbus Middle School,M2026085,PE6.9,PE6,2026-2027
Columbus Middle School,M2026085,SCI6.7,SCI6,2026-2027
Columbus Middle School,M2026085,SPAN6.6,SPAN6,2026-2027
Columbus Middle School,M2026085,SS6.3,SS6,2026-2027
Columbus Middle School,M2026086,ADV_MS.27,ADV_MS,2026-2027
Columbus Middle School,M2026086,ENG6.3,ENG6,2026-2027
Columbus Middle School,M2026086,MATH6.6,MATH6,2026-2027
Columbus Middle School,M2026086,PE6.9,PE6,2026-2027
Columbus Middle School,M2026086,SCI6.7,SCI6,2026-2027
Columbus Middle School,M2026086,SPAN6.2,SPAN6,2026-2027
Columbus Middle School,M2026086,SS6.5,SS6,2026-2027
Columbus Middle School,M2026087,ADV_MS.26,ADV_MS,2026-2027
Columbus Middle School,M2026087,ENG6.10,ENG6,2026-2027
Columbus Middle School,M2026087,MATH6.4,MATH6,2026-2027
Columbus Middle School,M2026087,PE6.7,PE6,2026-2027
Columbus Middle School,M2026087,SCI6.10,SCI6,2026-2027
Columbus Middle School,M2026087,SPAN6.8,SPAN6,2026-2027
Columbus Middle School,M2026087,SS6.10,SS6,2026-2027
Columbus Middle School,M2026088,ADV_MS.22,ADV_MS,2026-2027
Columbus Middle School,M2026088,ENG6.7,ENG6,2026-2027
Columbus Middle School,M2026088,MATH6.9,MATH6,2026-2027
Columbus Middle School,M2026088,PE6.8,PE6,2026-2027
Columbus Middle School,M2026088,SCI6.10,SCI6,2026-2027
Columbus Middle School,M2026088,SPAN6.4,SPAN6,2026-2027
Columbus Middle School,M2026088,SS6.4,SS6,2026-2027
Columbus Middle School,M2026089,ADV_MS.18,ADV_MS,2026-2027
Columbus Middle School,M2026089,ENG6.3,ENG6,2026-2027
Columbus Middle School,M2026089,MATH6.2,MATH6,2026-2027
Columbus Middle School,M2026089,PE6.10,PE6,2026-2027
Columbus Middle School,M2026089,SCI6.4,SCI6,2026-2027
Columbus Middle School,M2026089,SPAN6.7,SPAN6,2026-2027
Columbus Middle School,M2026089,SS6.5,SS6,2026-2027
Columbus Middle School,M2026090,ADV_MS.24,ADV_MS,2026-2027
Columbus Middle School,M2026090,ENG6.5,ENG6,2026-2027
Columbus Middle School,M2026090,MATH6.7,MATH6,2026-2027
Columbus Middle School,M2026090,PE6.7,PE6,2026-2027
Columbus Middle School,M2026090,SCI6.5,SCI6,2026-2027
Columbus Middle School,M2026090,SPAN6.10,SPAN6,2026-2027
Columbus Middle School,M2026090,SS6.6,SS6,2026-2027
Columbus Middle School,M2026091,ADV_MS.22,ADV_MS,2026-2027
Columbus Middle School,M2026091,ENG6.8,ENG6,2026-2027
Columbus Middle School,M2026091,MATH6.10,MATH6,2026-2027
Columbus Middle School,M2026091,PE6.1,PE6,2026-2027
Columbus Middle School,M2026091,SCI6.1,SCI6,2026-2027
Columbus Middle School,M2026091,SPAN6.8,SPAN6,2026-2027
Columbus Middle School,M2026091,SS6.1,SS6,2026-2027
Columbus Middle School,M2026092,ADV_MS.23,ADV_MS,2026-2027
Columbus Middle School,M2026092,ENG6.5,ENG6,2026-2027
Columbus Middle School,M2026092,MATH6.4,MATH6,2026-2027
Columbus Middle School,M2026092,PE6.8,PE6,2026-2027
Columbus Middle School,M2026092,SCI6.2,SCI6,2026-2027
Columbus Middle School,M2026092,SPAN6.3,SPAN6,2026-2027
Columbus Middle School,M2026092,SS6.8,SS6,2026-2027
Columbus Middle School,M2026093,ADV_MS.22,ADV_MS,2026-2027
Columbus Middle School,M2026093,ENG6.8,ENG6,2026-2027
Columbus Middle School,M2026093,MATH6.6,MATH6,2026-2027
Columbus Middle School,M2026093,PE6.1,PE6,2026-2027
Columbus Middle School,M2026093,SCI6.10,SCI6,2026-2027
Columbus Middle School,M2026093,SPAN6.7,SPAN6,2026-2027
Columbus Middle School,M2026093,SS6.8,SS6,2026-2027
Columbus Middle School,M2026094,ADV_MS.23,ADV_MS,2026-2027
Columbus Middle School,M2026094,ENG6.3,ENG6,2026-2027
Columbus Middle School,M2026094,MATH6.1,MATH6,2026-2027
Columbus Middle School,M2026094,PE6.9,PE6,2026-2027
Columbus Middle School,M2026094,SCI6.10,SCI6,2026-2027
Columbus Middle School,M2026094,SPAN6.8,SPAN6,2026-2027
Columbus Middle School,M2026094,SS6.7,SS6,2026-2027
Columbus Middle School,M2026095,ADV_MS.25,ADV_MS,2026-2027
Columbus Middle School,M2026095,ENG6.9,ENG6,2026-2027
Columbus Middle School,M2026095,MATH6.5,MATH6,2026-2027
Columbus Middle School,M2026095,PE6.8,PE6,2026-2027
Columbus Middle School,M2026095,SCI6.6,SCI6,2026-2027
Columbus Middle School,M2026095,SPAN6.1,SPAN6,2026-2027
Columbus Middle School,M2026095,SS6.6,SS6,2026-2027
Columbus Middle School,M2026096,ADV_MS.23,ADV_MS,2026-2027
Columbus Middle School,M2026096,ENG6.8,ENG6,2026-2027
Columbus Middle School,M2026096,MATH6.4,MATH6,2026-2027
Columbus Middle School,M2026096,PE6.6,PE6,2026-2027
Columbus Middle School,M2026096,SCI6.8,SCI6,2026-2027
Columbus Middle School,M2026096,SPAN6.4,SPAN6,2026-2027
Columbus Middle School,M2026096,SS6.5,SS6,2026-2027
Columbus Middle School,M2026097,ADV_MS.15,ADV_MS,2026-2027
Columbus Middle School,M2026097,ENG6.6,ENG6,2026-2027
Columbus Middle School,M2026097,MATH6.8,MATH6,2026-2027
Columbus Middle School,M2026097,PE6.10,PE6,2026-2027
Columbus Middle School,M2026097,SCI6.3,SCI6,2026-2027
Columbus Middle School,M2026097,SPAN6.2,SPAN6,2026-2027
Columbus Middle School,M2026097,SS6.2,SS6,2026-2027
Columbus Middle School,M2026098,ADV_MS.22,ADV_MS,2026-2027
Columbus Middle School,M2026098,ENG6.8,ENG6,2026-2027
Columbus Middle School,M2026098,MATH6.4,MATH6,2026-2027
Columbus Middle School,M2026098,PE6.4,PE6,2026-2027
Columbus Middle School,M2026098,SCI6.10,SCI6,2026-2027
Columbus Middle School,M2026098,SPAN6.5,SPAN6,2026-2027
Columbus Middle School,M2026098,SS6.1,SS6,2026-2027
Columbus Middle School,M2026099,ADV_MS.23,ADV_MS,2026-2027
Columbus Middle School,M2026099,ENG6.2,ENG6,2026-2027
Columbus Middle School,M2026099,MATH6.7,MATH6,2026-2027
Columbus Middle School,M2026099,PE6.3,PE6,2026-2027
Columbus Middle School,M2026099,SCI6.9,SCI6,2026-2027
Columbus Middle School,M2026099,SPAN6.2,SPAN6,2026-2027
Columbus Middle School,M2026099,SS6.8,SS6,2026-2027
Columbus Middle School,M2026100,ADV_MS.27,ADV_MS,2026-2027
Columbus Middle School,M2026100,ENG6.9,ENG6,2026-2027
Columbus Middle School,M2026100,MATH6.7,MATH6,2026-2027
Columbus Middle School,M2026100,PE6.7,PE6,2026-2027
Columbus Middle School,M2026100,SCI6.3,SCI6,2026-2027
Columbus Middle School,M2026100,SPAN6.8,SPAN6,2026-2027
Columbus Middle School,M2026100,SS6.9,SS6,2026-2027
Columbus Middle School,M2026101,ADV_MS.22,ADV_MS,2026-2027
Columbus Middle School,M2026101,ENG6.7,ENG6,2026-2027
Columbus Middle School,M2026101,MATH6.2,MATH6,2026-2027
Columbus Middle School,M2026101,PE6.5,PE6,2026-2027
Columbus Middle School,M2026101,SCI6.6,SCI6,2026-2027
Columbus Middle School,M2026101,SPAN6.1,SPAN6,2026-2027
Columbus Middle School,M2026101,SS6.2,SS6,2026-2027
Columbus Middle School,M2026102,ADV_MS.22,ADV_MS,2026-2027
Columbus Middle School,M2026102,ENG6.7,ENG6,2026-2027
Columbus Middle School,M2026102,MATH6.1,MATH6,2026-2027
Columbus Middle School,M2026102,PE6.6,PE6,2026-2027
Columbus Middle School,M2026102,SCI6.7,SCI6,2026-2027
Columbus Middle School,M2026102,SPAN6.4,SPAN6,2026-2027
Columbus Middle School,M2026102,SS6.3,SS6,2026-2027
Columbus Middle School,M2026103,ADV_MS.26,ADV_MS,2026-2027
Columbus Middle School,M2026103,ENG6.8,ENG6,2026-2027
Columbus Middle School,M2026103,MATH6.2,MATH6,2026-2027
Columbus Middle School,M2026103,PE6.6,PE6,2026-2027
Columbus Middle School,M2026103,SCI6.2,SCI6,2026-2027
Columbus Middle School,M2026103,SPAN6.1,SPAN6,2026-2027
Columbus Middle School,M2026103,SS6.7,SS6,2026-2027
Columbus Middle School,M2026104,ADV_MS.24,ADV_MS,2026-2027
Columbus Middle School,M2026104,ENG6.8,ENG6,2026-2027
Columbus Middle School,M2026104,MATH6.7,MATH6,2026-2027
Columbus Middle School,M2026104,PE6.5,PE6,2026-2027
Columbus Middle School,M2026104,SCI6.5,SCI6,2026-2027
Columbus Middle School,M2026104,SPAN6.6,SPAN6,2026-2027
Columbus Middle School,M2026104,SS6.3,SS6,2026-2027
Columbus Middle School,M2026105,ADV_MS.22,ADV_MS,2026-2027
Columbus Middle School,M2026105,ENG6.9,ENG6,2026-2027
Columbus Middle School,M2026105,MATH6.7,MATH6,2026-2027
Columbus Middle School,M2026105,PE6.2,PE6,2026-2027
Columbus Middle School,M2026105,SCI6.7,SCI6,2026-2027
Columbus Middle School,M2026105,SPAN6.5,SPAN6,2026-2027
Columbus Middle School,M2026105,SS6.9,SS6,2026-2027
Columbus Middle School,M2026106,ADV_MS.22,ADV_MS,2026-2027
Columbus Middle School,M2026106,ENG6.2,ENG6,2026-2027
Columbus Middle School,M2026106,MATH6.8,MATH6,2026-2027
Columbus Middle School,M2026106,PE6.9,PE6,2026-2027
Columbus Middle School,M2026106,SCI6.1,SCI6,2026-2027
Columbus Middle School,M2026106,SPAN6.1,SPAN6,2026-2027
Columbus Middle School,M2026106,SS6.8,SS6,2026-2027
Columbus Middle School,M2026107,ADV_MS.1,ADV_MS,2026-2027
Columbus Middle School,M2026107,ENG6.2,ENG6,2026-2027
Columbus Middle School,M2026107,MATH6.2,MATH6,2026-2027
Columbus Middle School,M2026107,PE6.2,PE6,2026-2027
Columbus Middle School,M2026107,SCI6.4,SCI6,2026-2027
Columbus Middle School,M2026107,SPAN6.8,SPAN6,2026-2027
Columbus Middle School,M2026107,SS6.10,SS6,2026-2027
Columbus Middle School,M2026108,ADV_MS.24,ADV_MS,2026-2027
Columbus Middle School,M2026108,ENG6.1,ENG6,2026-2027
Columbus Middle School,M2026108,MATH6.1,MATH6,2026-2027
Columbus Middle School,M2026108,PE6.3,PE6,2026-2027
Columbus Middle School,M2026108,SCI6.8,SCI6,2026-2027
Columbus Middle School,M2026108,SPAN6.4,SPAN6,2026-2027
Columbus Middle School,M2026108,SS6.7,SS6,2026-2027
Columbus Middle School,M2026109,ADV_MS.23,ADV_MS,2026-2027
Columbus Middle School,M2026109,ENG6.3,ENG6,2026-2027
Columbus Middle School,M2026109,MATH6.1,MATH6,2026-2027
Columbus Middle School,M2026109,PE6.6,PE6,2026-2027
Columbus Middle School,M2026109,SCI6.7,SCI6,2026-2027
Columbus Middle School,M2026109,SPAN6.10,SPAN6,2026-2027
Columbus Middle School,M2026109,SS6.7,SS6,2026-2027
Columbus Middle School,M2026110,ADV_MS.26,ADV_MS,2026-2027
Columbus Middle School,M2026110,ENG6.7,ENG6,2026-2027
Columbus Middle School,M2026110,MATH6.6,MATH6,2026-2027
Columbus Middle School,M2026110,PE6.1,PE6,2026-2027
Columbus Middle School,M2026110,SCI6.7,SCI6,2026-2027
Columbus Middle School,M2026110,SPAN6.3,SPAN6,2026-2027
Columbus Middle School,M2026110,SS6.2,SS6,2026-2027
Columbus Middle School,M2026111,ADV_MS.24,ADV_MS,2026-2027
Columbus Middle School,M2026111,ENG6.9,ENG6,2026-2027
Columbus Middle School,M2026111,MATH6.7,MATH6,2026-2027
Columbus Middle School,M2026111,PE6.5,PE6,2026-2027
Columbus Middle School,M2026111,SCI6.5,SCI6,2026-2027
Columbus Middle School,M2026111,SPAN6.1,SPAN6,2026-2027
Columbus Middle School,M2026111,SS6.3,SS6,2026-2027
Columbus Middle School,M2026112,ADV_MS.22,ADV_MS,2026-2027
Columbus Middle School,M2026112,ENG6.3,ENG6,2026-2027
Columbus Middle School,M2026112,MATH6.3,MATH6,2026-2027
Columbus Middle School,M2026112,PE6.6,PE6,2026-2027
Columbus Middle School,M2026112,SCI6.6,SCI6,2026-2027
Columbus Middle School,M2026112,SPAN6.2,SPAN6,2026-2027
Columbus Middle School,M2026112,SS6.5,SS6,2026-2027
Columbus Middle School,M2026113,ADV_MS.22,ADV_MS,2026-2027
Columbus Middle School,M2026113,ENG6.8,ENG6,2026-2027
Columbus Middle School,M2026113,MATH6.4,MATH6,2026-2027
Columbus Middle School,M2026113,PE6.1,PE6,2026-2027
Columbus Middle School,M2026113,SCI6.8,SCI6,2026-2027
Columbus Middle School,M2026113,SPAN6.8,SPAN6,2026-2027
Columbus Middle School,M2026113,SS6.7,SS6,2026-2027
Columbus Middle School,M2026114,ADV_MS.22,ADV_MS,2026-2027
Columbus Middle School,M2026114,ENG6.3,ENG6,2026-2027
Columbus Middle School,M2026114,MATH6.10,MATH6,2026-2027
Columbus Middle School,M2026114,PE6.9,PE6,2026-2027
Columbus Middle School,M2026114,SCI6.4,SCI6,2026-2027
Columbus Middle School,M2026114,SPAN6.10,SPAN6,2026-2027
Columbus Middle School,M2026114,SS6.3,SS6,2026-2027
Columbus Middle School,M2026115,ADV_MS.24,ADV_MS,2026-2027
Columbus Middle School,M2026115,ENG6.8,ENG6,2026-2027
Columbus Middle School,M2026115,MATH6.8,MATH6,2026-2027
Columbus Middle School,M2026115,PE6.1,PE6,2026-2027
Columbus Middle School,M2026115,SCI6.7,SCI6,2026-2027
Columbus Middle School,M2026115,SPAN6.2,SPAN6,2026-2027
Columbus Middle School,M2026115,SS6.3,SS6,2026-2027
Columbus Middle School,M2026116,ADV_MS.24,ADV_MS,2026-2027
