sourcedId,status,dateLastModified,classSourcedId,schoolSourcedId,userSourcedId,role,primary,beginDate,endDate
enr-t-T637-SCI8.3,active,2026-04-26T07:42:10.000Z,class-SCI8.3,school-columbus-middle-school,teacher-T637,teacher,true,2026-08-01,2027-05-31
enr-t-T638-SCI8.4,active,2026-04-26T07:42:10.000Z,class-SCI8.4,school-columbus-middle-school,teacher-T638,teacher,true,2026-08-01,2027-05-31
enr-t-T639-SCI8.5,active,2026-04-26T07:42:10.000Z,class-SCI8.5,school-columbus-middle-school,teacher-T639,teacher,true,2026-08-01,2027-05-31
enr-t-T640-SCI8.6,active,2026-04-26T07:42:10.000Z,class-SCI8.6,school-columbus-middle-school,teacher-T640,teacher,true,2026-08-01,2027-05-31
enr-t-T641-SCI8.7,active,2026-04-26T07:42:10.000Z,class-SCI8.7,school-columbus-middle-school,teacher-T641,teacher,true,2026-08-01,2027-05-31
enr-t-T642-SCI8.8,active,2026-04-26T07:42:10.000Z,class-SCI8.8,school-columbus-middle-school,teacher-T642,teacher,true,2026-08-01,2027-05-31
enr-t-T643-SCI8.9,active,2026-04-26T07:42:10.000Z,class-SCI8.9,school-columbus-middle-school,teacher-T643,teacher,true,2026-08-01,2027-05-31
enr-t-T644-SCI8.10,active,2026-04-26T07:42:10.000Z,class-SCI8.10,school-columbus-middle-school,teacher-T644,teacher,true,2026-08-01,2027-05-31
enr-t-T650-SS8.1,active,2026-04-26T07:42:10.000Z,class-SS8.1,school-columbus-middle-school,teacher-T650,teacher,true,2026-08-01,2027-05-31
enr-t-T651-SS8.2,active,2026-04-26T07:42:10.000Z,class-SS8.2,school-columbus-middle-school,teacher-T651,teacher,true,2026-08-01,2027-05-31
enr-t-T652-SS8.3,active,2026-04-26T07:42:10.000Z,class-SS8.3,school-columbus-middle-school,teacher-T652,teacher,true,2026-08-01,2027-05-31
enr-t-T653-SS8.4,active,2026-04-26T07:42:10.000Z,class-SS8.4,school-columbus-middle-school,teacher-T653,teacher,true,2026-08-01,2027-05-31
enr-t-T654-SS8.5,active,2026-04-26T07:42:10.000Z,class-SS8.5,school-columbus-middle-school,teacher-T654,teacher,true,2026-08-01,2027-05-31
enr-t-T655-SS8.6,active,2026-04-26T07:42:10.000Z,class-SS8.6,school-columbus-middle-school,teacher-T655,teacher,true,2026-08-01,2027-05-31
enr-t-T656-SS8.7,active,2026-04-26T07:42:10.000Z,class-SS8.7,school-columbus-middle-school,teacher-T656,teacher,true,2026-08-01,2027-05-31
enr-t-T657-SS8.8,active,2026-04-26T07:42:10.000Z,class-SS8.8,school-columbus-middle-school,teacher-T657,teacher,true,2026-08-01,2027-05-31
enr-t-T658-SS8.9,active,2026-04-26T07:42:10.000Z,class-SS8.9,school-columbus-middle-school,teacher-T658,teacher,true,2026-08-01,2027-05-31
enr-t-T659-SS8.10,active,2026-04-26T07:42:10.000Z,class-SS8.10,school-columbus-middle-school,teacher-T659,teacher,true,2026-08-01,2027-05-31
enr-t-T660-SPAN8.1,active,2026-04-26T07:42:10.000Z,class-SPAN8.1,school-columbus-middle-school,teacher-T660,teacher,true,2026-08-01,2027-05-31
enr-t-T661-SPAN8.2,active,2026-04-26T07:42:10.000Z,class-SPAN8.2,school-columbus-middle-school,teacher-T661,teacher,true,2026-08-01,2027-05-31
enr-t-T662-SPAN8.3,active,2026-04-26T07:42:10.000Z,class-SPAN8.3,school-columbus-middle-school,teacher-T662,teacher,true,2026-08-01,2027-05-31
enr-t-T663-SPAN8.4,active,2026-04-26T07:42:10.000Z,class-SPAN8.4,school-columbus-middle-school,teacher-T663,teacher,true,2026-08-01,2027-05-31
enr-t-T664-SPAN8.5,active,2026-04-26T07:42:10.000Z,class-SPAN8.5,school-columbus-middle-school,teacher-T664,teacher,true,2026-08-01,2027-05-31
enr-t-T665-SPAN8.6,active,2026-04-26T07:42:10.000Z,class-SPAN8.6,school-columbus-middle-school,teacher-T665,teacher,true,2026-08-01,2027-05-31
enr-t-T666-SPAN8.7,active,2026-04-26T07:42:10.000Z,class-SPAN8.7,school-columbus-middle-school,teacher-T666,teacher,true,2026-08-01,2027-05-31
enr-t-T667-SPAN8.8,active,2026-04-26T07:42:10.000Z,class-SPAN8.8,school-columbus-middle-school,teacher-T667,teacher,true,2026-08-01,2027-05-31
enr-t-T668-SPAN8.9,active,2026-04-26T07:42:10.000Z,class-SPAN8.9,school-columbus-middle-school,teacher-T668,teacher,true,2026-08-01,2027-05-31
enr-t-T669-SPAN8.10,active,2026-04-26T07:42:10.000Z,class-SPAN8.10,school-columbus-middle-school,teacher-T669,teacher,true,2026-08-01,2027-05-31
enr-t-T675-PE8.1,active,2026-04-26T07:42:10.000Z,class-PE8.1,school-columbus-middle-school,teacher-T675,teacher,true,2026-08-01,2027-05-31
enr-t-T676-PE8.2,active,2026-04-26T07:42:10.000Z,class-PE8.2,school-columbus-middle-school,teacher-T676,teacher,true,2026-08-01,2027-05-31
enr-t-T677-PE8.3,active,2026-04-26T07:42:10.000Z,class-PE8.3,school-columbus-middle-school,teacher-T677,teacher,true,2026-08-01,2027-05-31
enr-t-T678-PE8.4,active,2026-04-26T07:42:10.000Z,class-PE8.4,school-columbus-middle-school,teacher-T678,teacher,true,2026-08-01,2027-05-31
enr-t-T679-PE8.5,active,2026-04-26T07:42:10.000Z,class-PE8.5,school-columbus-middle-school,teacher-T679,teacher,true,2026-08-01,2027-05-31
enr-t-T680-PE8.6,active,2026-04-26T07:42:10.000Z,class-PE8.6,school-columbus-middle-school,teacher-T680,teacher,true,2026-08-01,2027-05-31
enr-t-T681-PE8.7,active,2026-04-26T07:42:10.000Z,class-PE8.7,school-columbus-middle-school,teacher-T681,teacher,true,2026-08-01,2027-05-31
enr-t-T682-PE8.8,active,2026-04-26T07:42:10.000Z,class-PE8.8,school-columbus-middle-school,teacher-T682,teacher,true,2026-08-01,2027-05-31
enr-t-T683-PE8.9,active,2026-04-26T07:42:10.000Z,class-PE8.9,school-columbus-middle-school,teacher-T683,teacher,true,2026-08-01,2027-05-31
enr-t-T684-PE8.10,active,2026-04-26T07:42:10.000Z,class-PE8.10,school-columbus-middle-school,teacher-T684,teacher,true,2026-08-01,2027-05-31
enr-t-T685-MUS_MS.1,active,2026-04-26T07:42:10.000Z,class-MUS_MS.1,school-columbus-middle-school,teacher-T685,teacher,true,2026-08-01,2027-05-31
enr-t-T686-MUS_MS.2,active,2026-04-26T07:42:10.000Z,class-MUS_MS.2,school-columbus-middle-school,teacher-T686,teacher,true,2026-08-01,2027-05-31
enr-t-T687-MUS_MS.3,active,2026-04-26T07:42:10.000Z,class-MUS_MS.3,school-columbus-middle-school,teacher-T687,teacher,true,2026-08-01,2027-05-31
enr-t-T688-MUS_MS.4,active,2026-04-26T07:42:10.000Z,class-MUS_MS.4,school-columbus-middle-school,teacher-T688,teacher,true,2026-08-01,2027-05-31
enr-t-T689-MUS_MS.5,active,2026-04-26T07:42:10.000Z,class-MUS_MS.5,school-columbus-middle-school,teacher-T689,teacher,true,2026-08-01,2027-05-31
enr-t-T690-DRAMA_MS.1,active,2026-04-26T07:42:10.000Z,class-DRAMA_MS.1,school-columbus-middle-school,teacher-T690,teacher,true,2026-08-01,2027-05-31
enr-t-T691-DRAMA_MS.2,active,2026-04-26T07:42:10.000Z,class-DRAMA_MS.2,school-columbus-middle-school,teacher-T691,teacher,true,2026-08-01,2027-05-31
enr-t-T692-DRAMA_MS.3,active,2026-04-26T07:42:10.000Z,class-DRAMA_MS.3,school-columbus-middle-school,teacher-T692,teacher,true,2026-08-01,2027-05-31
enr-t-T693-DRAMA_MS.4,active,2026-04-26T07:42:10.000Z,class-DRAMA_MS.4,school-columbus-middle-school,teacher-T693,teacher,true,2026-08-01,2027-05-31
enr-t-T694-DRAMA_MS.5,active,2026-04-26T07:42:10.000Z,class-DRAMA_MS.5,school-columbus-middle-school,teacher-T694,teacher,true,2026-08-01,2027-05-31
enr-t-T670-TECH_MS.1,active,2026-04-26T07:42:10.000Z,class-TECH_MS.1,school-columbus-middle-school,teacher-T670,teacher,true,2026-08-01,2027-05-31
enr-t-T671-TECH_MS.2,active,2026-04-26T07:42:10.000Z,class-TECH_MS.2,school-columbus-middle-school,teacher-T671,teacher,true,2026-08-01,2027-05-31
enr-t-T672-TECH_MS.3,active,2026-04-26T07:42:10.000Z,class-TECH_MS.3,school-columbus-middle-school,teacher-T672,teacher,true,2026-08-01,2027-05-31
enr-t-T673-TECH_MS.4,active,2026-04-26T07:42:10.000Z,class-TECH_MS.4,school-columbus-middle-school,teacher-T673,teacher,true,2026-08-01,2027-05-31
enr-t-T674-TECH_MS.5,active,2026-04-26T07:42:10.000Z,class-TECH_MS.5,school-columbus-middle-school,teacher-T674,teacher,true,2026-08-01,2027-05-31
enr-t-T685-ART_MS.1,active,2026-04-26T07:42:10.000Z,class-ART_MS.1,school-columbus-middle-school,teacher-T685,teacher,true,2026-08-01,2027-05-31
enr-t-T686-ART_MS.2,active,2026-04-26T07:42:10.000Z,class-ART_MS.2,school-columbus-middle-school,teacher-T686,teacher,true,2026-08-01,2027-05-31
enr-t-T687-ART_MS.3,active,2026-04-26T07:42:10.000Z,class-ART_MS.3,school-columbus-middle-school,teacher-T687,teacher,true,2026-08-01,2027-05-31
enr-t-T688-ART_MS.4,active,2026-04-26T07:42:10.000Z,class-ART_MS.4,school-columbus-middle-school,teacher-T688,teacher,true,2026-08-01,2027-05-31
enr-t-T689-ART_MS.5,active,2026-04-26T07:42:10.000Z,class-ART_MS.5,school-columbus-middle-school,teacher-T689,teacher,true,2026-08-01,2027-05-31
enr-s-M2026001-ADV_MS.28,active,2026-04-26T07:42:10.000Z,class-ADV_MS.28,school-columbus-middle-school,student-M2026001,student,false,2026-08-01,2027-05-31
enr-s-M2026001-ENG6.6,active,2026-04-26T07:42:10.000Z,class-ENG6.6,school-columbus-middle-school,student-M2026001,student,false,2026-08-01,2027-05-31
enr-s-M2026001-MATH6.10,active,2026-04-26T07:42:10.000Z,class-MATH6.10,school-columbus-middle-school,student-M2026001,student,false,2026-08-01,2027-05-31
enr-s-M2026001-PE6.8,active,2026-04-26T07:42:10.000Z,class-PE6.8,school-columbus-middle-school,student-M2026001,student,false,2026-08-01,2027-05-31
enr-s-M2026001-SCI6.9,active,2026-04-26T07:42:10.000Z,class-SCI6.9,school-columbus-middle-school,student-M2026001,student,false,2026-08-01,2027-05-31
enr-s-M2026001-SPAN6.10,active,2026-04-26T07:42:10.000Z,class-SPAN6.10,school-columbus-middle-school,student-M2026001,student,false,2026-08-01,2027-05-31
enr-s-M2026001-SS6.8,active,2026-04-26T07:42:10.000Z,class-SS6.8,school-columbus-middle-school,student-M2026001,student,false,2026-08-01,2027-05-31
enr-s-M2026002-ADV_MS.28,active,2026-04-26T07:42:10.000Z,class-ADV_MS.28,school-columbus-middle-school,student-M2026002,student,false,2026-08-01,2027-05-31
enr-s-M2026002-ENG6.10,active,2026-04-26T07:42:10.000Z,class-ENG6.10,school-columbus-middle-school,student-M2026002,student,false,2026-08-01,2027-05-31
enr-s-M2026002-MATH6.10,active,2026-04-26T07:42:10.000Z,class-MATH6.10,school-columbus-middle-school,student-M2026002,student,false,2026-08-01,2027-05-31
enr-s-M2026002-PE6.10,active,2026-04-26T07:42:10.000Z,class-PE6.10,school-columbus-middle-school,student-M2026002,student,false,2026-08-01,2027-05-31
enr-s-M2026002-SCI6.10,active,2026-04-26T07:42:10.000Z,class-SCI6.10,school-columbus-middle-school,student-M2026002,student,false,2026-08-01,2027-05-31
enr-s-M2026002-SPAN6.8,active,2026-04-26T07:42:10.000Z,class-SPAN6.8,school-columbus-middle-school,student-M2026002,student,false,2026-08-01,2027-05-31
enr-s-M2026002-SS6.8,active,2026-04-26T07:42:10.000Z,class-SS6.8,school-columbus-middle-school,student-M2026002,student,false,2026-08-01,2027-05-31
enr-s-M2026003-ADV_MS.28,active,2026-04-26T07:42:10.000Z,class-ADV_MS.28,school-columbus-middle-school,student-M2026003,student,false,2026-08-01,2027-05-31
enr-s-M2026003-ENG6.6,active,2026-04-26T07:42:10.000Z,class-ENG6.6,school-columbus-middle-school,student-M2026003,student,false,2026-08-01,2027-05-31
enr-s-M2026003-MATH6.9,active,2026-04-26T07:42:10.000Z,class-MATH6.9,school-columbus-middle-school,student-M2026003,student,false,2026-08-01,2027-05-31
enr-s-M2026003-PE6.10,active,2026-04-26T07:42:10.000Z,class-PE6.10,school-columbus-middle-school,student-M2026003,student,false,2026-08-01,2027-05-31
enr-s-M2026003-SCI6.9,active,2026-04-26T07:42:10.000Z,class-SCI6.9,school-columbus-middle-school,student-M2026003,student,false,2026-08-01,2027-05-31
enr-s-M2026003-SPAN6.10,active,2026-04-26T07:42:10.000Z,class-SPAN6.10,school-columbus-middle-school,student-M2026003,student,false,2026-08-01,2027-05-31
enr-s-M2026003-SS6.10,active,2026-04-26T07:42:10.000Z,class-SS6.10,school-columbus-middle-school,student-M2026003,student,false,2026-08-01,2027-05-31
enr-s-M2026004-ADV_MS.27,active,2026-04-26T07:42:10.000Z,class-ADV_MS.27,school-columbus-middle-school,student-M2026004,student,false,2026-08-01,2027-05-31
enr-s-M2026004-ENG6.10,active,2026-04-26T07:42:10.000Z,class-ENG6.10,school-columbus-middle-school,student-M2026004,student,false,2026-08-01,2027-05-31
enr-s-M2026004-MATH6.10,active,2026-04-26T07:42:10.000Z,class-MATH6.10,school-columbus-middle-school,student-M2026004,student,false,2026-08-01,2027-05-31
enr-s-M2026004-PE6.10,active,2026-04-26T07:42:10.000Z,class-PE6.10,school-columbus-middle-school,student-M2026004,student,false,2026-08-01,2027-05-31
enr-s-M2026004-SCI6.8,active,2026-04-26T07:42:10.000Z,class-SCI6.8,school-columbus-middle-school,student-M2026004,student,false,2026-08-01,2027-05-31
enr-s-M2026004-SPAN6.8,active,2026-04-26T07:42:10.000Z,class-SPAN6.8,school-columbus-middle-school,student-M2026004,student,false,2026-08-01,2027-05-31
enr-s-M2026004-SS6.9,active,2026-04-26T07:42:10.000Z,class-SS6.9,school-columbus-middle-school,student-M2026004,student,false,2026-08-01,2027-05-31
enr-s-M2026005-ADV_MS.27,active,2026-04-26T07:42:10.000Z,class-ADV_MS.27,school-columbus-middle-school,student-M2026005,student,false,2026-08-01,2027-05-31
enr-s-M2026005-ENG6.7,active,2026-04-26T07:42:10.000Z,class-ENG6.7,school-columbus-middle-school,student-M2026005,student,false,2026-08-01,2027-05-31
enr-s-M2026005-MATH6.8,active,2026-04-26T07:42:10.000Z,class-MATH6.8,school-columbus-middle-school,student-M2026005,student,false,2026-08-01,2027-05-31
enr-s-M2026005-PE6.5,active,2026-04-26T07:42:10.000Z,class-PE6.5,school-columbus-middle-school,student-M2026005,student,false,2026-08-01,2027-05-31
enr-s-M2026005-SCI6.6,active,2026-04-26T07:42:10.000Z,class-SCI6.6,school-columbus-middle-school,student-M2026005,student,false,2026-08-01,2027-05-31
enr-s-M2026005-SPAN6.6,active,2026-04-26T07:42:10.000Z,class-SPAN6.6,school-columbus-middle-school,student-M2026005,student,false,2026-08-01,2027-05-31
enr-s-M2026005-SS6.8,active,2026-04-26T07:42:10.000Z,class-SS6.8,school-columbus-middle-school,student-M2026005,student,false,2026-08-01,2027-05-31
enr-s-M2026006-ADV_MS.27,active,2026-04-26T07:42:10.000Z,class-ADV_MS.27,school-columbus-middle-school,student-M2026006,student,false,2026-08-01,2027-05-31
enr-s-M2026006-ENG6.8,active,2026-04-26T07:42:10.000Z,class-ENG6.8,school-columbus-middle-school,student-M2026006,student,false,2026-08-01,2027-05-31
enr-s-M2026006-MATH6.2,active,2026-04-26T07:42:10.000Z,class-MATH6.2,school-columbus-middle-school,student-M2026006,student,false,2026-08-01,2027-05-31
enr-s-M2026006-PE6.10,active,2026-04-26T07:42:10.000Z,class-PE6.10,school-columbus-middle-school,student-M2026006,student,false,2026-08-01,2027-05-31
enr-s-M2026006-SCI6.2,active,2026-04-26T07:42:10.000Z,class-SCI6.2,school-columbus-middle-school,student-M2026006,student,false,2026-08-01,2027-05-31
enr-s-M2026006-SPAN6.8,active,2026-04-26T07:42:10.000Z,class-SPAN6.8,school-columbus-middle-school,student-M2026006,student,false,2026-08-01,2027-05-31
enr-s-M2026006-SS6.8,active,2026-04-26T07:42:10.000Z,class-SS6.8,school-columbus-middle-school,student-M2026006,student,false,2026-08-01,2027-05-31
enr-s-M2026007-ADV_MS.6,active,2026-04-26T07:42:10.000Z,class-ADV_MS.6,school-columbus-middle-school,student-M2026007,student,false,2026-08-01,2027-05-31
enr-s-M2026007-ENG6.10,active,2026-04-26T07:42:10.000Z,class-ENG6.10,school-columbus-middle-school,student-M2026007,student,false,2026-08-01,2027-05-31
enr-s-M2026007-MATH6.9,active,2026-04-26T07:42:10.000Z,class-MATH6.9,school-columbus-middle-school,student-M2026007,student,false,2026-08-01,2027-05-31
enr-s-M2026007-PE6.8,active,2026-04-26T07:42:10.000Z,class-PE6.8,school-columbus-middle-school,student-M2026007,student,false,2026-08-01,2027-05-31
enr-s-M2026007-SCI6.8,active,2026-04-26T07:42:10.000Z,class-SCI6.8,school-columbus-middle-school,student-M2026007,student,false,2026-08-01,2027-05-31
enr-s-M2026007-SPAN6.4,active,2026-04-26T07:42:10.000Z,class-SPAN6.4,school-columbus-middle-school,student-M2026007,student,false,2026-08-01,2027-05-31
enr-s-M2026007-SS6.10,active,2026-04-26T07:42:10.000Z,class-SS6.10,school-columbus-middle-school,student-M2026007,student,false,2026-08-01,2027-05-31
enr-s-M2026008-ADV_MS.1,active,2026-04-26T07:42:10.000Z,class-ADV_MS.1,school-columbus-middle-school,student-M2026008,student,false,2026-08-01,2027-05-31
enr-s-M2026008-ENG6.5,active,2026-04-26T07:42:10.000Z,class-ENG6.5,school-columbus-middle-school,student-M2026008,student,false,2026-08-01,2027-05-31
enr-s-M2026008-MATH6.9,active,2026-04-26T07:42:10.000Z,class-MATH6.9,school-columbus-middle-school,student-M2026008,student,false,2026-08-01,2027-05-31
enr-s-M2026008-PE6.6,active,2026-04-26T07:42:10.000Z,class-PE6.6,school-columbus-middle-school,student-M2026008,student,false,2026-08-01,2027-05-31
enr-s-M2026008-SCI6.2,active,2026-04-26T07:42:10.000Z,class-SCI6.2,school-columbus-middle-school,student-M2026008,student,false,2026-08-01,2027-05-31
enr-s-M2026008-SPAN6.10,active,2026-04-26T07:42:10.000Z,class-SPAN6.10,school-columbus-middle-school,student-M2026008,student,false,2026-08-01,2027-05-31
enr-s-M2026008-SS6.6,active,2026-04-26T07:42:10.000Z,class-SS6.6,school-columbus-middle-school,student-M2026008,student,false,2026-08-01,2027-05-31
enr-s-M2026009-ADV_MS.26,active,2026-04-26T07:42:10.000Z,class-ADV_MS.26,school-columbus-middle-school,student-M2026009,student,false,2026-08-01,2027-05-31
enr-s-M2026009-ENG6.10,active,2026-04-26T07:42:10.000Z,class-ENG6.10,school-columbus-middle-school,student-M2026009,student,false,2026-08-01,2027-05-31
enr-s-M2026009-MATH6.7,active,2026-04-26T07:42:10.000Z,class-MATH6.7,school-columbus-middle-school,student-M2026009,student,false,2026-08-01,2027-05-31
enr-s-M2026009-PE6.2,active,2026-04-26T07:42:10.000Z,class-PE6.2,school-columbus-middle-school,student-M2026009,student,false,2026-08-01,2027-05-31
enr-s-M2026009-SCI6.5,active,2026-04-26T07:42:10.000Z,class-SCI6.5,school-columbus-middle-school,student-M2026009,student,false,2026-08-01,2027-05-31
enr-s-M2026009-SPAN6.9,active,2026-04-26T07:42:10.000Z,class-SPAN6.9,school-columbus-middle-school,student-M2026009,student,false,2026-08-01,2027-05-31
enr-s-M2026009-SS6.6,active,2026-04-26T07:42:10.000Z,class-SS6.6,school-columbus-middle-school,student-M2026009,student,false,2026-08-01,2027-05-31
enr-s-M2026010-ADV_MS.25,active,2026-04-26T07:42:10.000Z,class-ADV_MS.25,school-columbus-middle-school,student-M2026010,student,false,2026-08-01,2027-05-31
enr-s-M2026010-ENG6.6,active,2026-04-26T07:42:10.000Z,class-ENG6.6,school-columbus-middle-school,student-M2026010,student,false,2026-08-01,2027-05-31
enr-s-M2026010-MATH6.9,active,2026-04-26T07:42:10.000Z,class-MATH6.9,school-columbus-middle-school,student-M2026010,student,false,2026-08-01,2027-05-31
enr-s-M2026010-PE6.8,active,2026-04-26T07:42:10.000Z,class-PE6.8,school-columbus-middle-school,student-M2026010,student,false,2026-08-01,2027-05-31
enr-s-M2026010-SCI6.10,active,2026-04-26T07:42:10.000Z,class-SCI6.10,school-columbus-middle-school,student-M2026010,student,false,2026-08-01,2027-05-31
enr-s-M2026010-SPAN6.1,active,2026-04-26T07:42:10.000Z,class-SPAN6.1,school-columbus-middle-school,student-M2026010,student,false,2026-08-01,2027-05-31
enr-s-M2026010-SS6.10,active,2026-04-26T07:42:10.000Z,class-SS6.10,school-columbus-middle-school,student-M2026010,student,false,2026-08-01,2027-05-31
enr-s-M2026011-ADV_MS.23,active,2026-04-26T07:42:10.000Z,class-ADV_MS.23,school-columbus-middle-school,student-M2026011,student,false,2026-08-01,2027-05-31
enr-s-M2026011-ENG6.10,active,2026-04-26T07:42:10.000Z,class-ENG6.10,school-columbus-middle-school,student-M2026011,student,false,2026-08-01,2027-05-31
enr-s-M2026011-MATH6.10,active,2026-04-26T07:42:10.000Z,class-MATH6.10,school-columbus-middle-school,student-M2026011,student,false,2026-08-01,2027-05-31
enr-s-M2026011-PE6.7,active,2026-04-26T07:42:10.000Z,class-PE6.7,school-columbus-middle-school,student-M2026011,student,false,2026-08-01,2027-05-31
enr-s-M2026011-SCI6.3,active,2026-04-26T07:42:10.000Z,class-SCI6.3,school-columbus-middle-school,student-M2026011,student,false,2026-08-01,2027-05-31
enr-s-M2026011-SPAN6.6,active,2026-04-26T07:42:10.000Z,class-SPAN6.6,school-columbus-middle-school,student-M2026011,student,false,2026-08-01,2027-05-31
enr-s-M2026011-SS6.9,active,2026-04-26T07:42:10.000Z,class-SS6.9,school-columbus-middle-school,student-M2026011,student,false,2026-08-01,2027-05-31
enr-s-M2026012-ADV_MS.25,active,2026-04-26T07:42:10.000Z,class-ADV_MS.25,school-columbus-middle-school,student-M2026012,student,false,2026-08-01,2027-05-31
enr-s-M2026012-ENG6.6,active,2026-04-26T07:42:10.000Z,class-ENG6.6,school-columbus-middle-school,student-M2026012,student,false,2026-08-01,2027-05-31
enr-s-M2026012-MATH6.2,active,2026-04-26T07:42:10.000Z,class-MATH6.2,school-columbus-middle-school,student-M2026012,student,false,2026-08-01,2027-05-31
enr-s-M2026012-PE6.4,active,2026-04-26T07:42:10.000Z,class-PE6.4,school-columbus-middle-school,student-M2026012,student,false,2026-08-01,2027-05-31
